run.number,step,p.transition,conform.fixation,sample.size,population,mean.p.conform,mean.conform,mean.action,conformist.mortality,contrarian.mortality,environment
2,1571,0.01,TRUE,50,1000,0.839515562,0.793,0.236,0.04973822,0.199152542,0
4,1651,0.02,TRUE,50,1000,0.833226154,0.947,0.069,0.049630412,0.188679245,0
1,1676,0.01,TRUE,5,1000,0.917063564,0.978,0.046,0.049180328,0.166666667,0
6,1584,0.03,TRUE,50,1000,0.827884452,0.953,0.063,0.04916318,0.181818182,0
5,1758,0.03,TRUE,5,1000,0.919576136,0.934,0.859,0.198731501,0.037037037,0
7,1665,0.04,TRUE,5,1000,0.903234295,0.95,0.928,0.050686378,0.188679245,1
8,1658,0.04,TRUE,50,1000,0.792607355,0.923,0.091,0.04978355,0.197368421,0
3,1668,0.02,TRUE,5,1000,0.898870194,0.973,0.051,0.049484536,0.2,0
2,1572,0.01,TRUE,50,1000,0.840520841,0.821,0.206,0.049180328,0.198067633,0
1,1677,0.01,TRUE,5,1000,0.918095128,0.974,0.041,0.049079755,0.181818182,0
4,1652,0.02,TRUE,50,1000,0.833624141,0.947,0.072,0.049630412,0.188679245,0
7,1666,0.04,TRUE,5,1000,0.9026015,0.956,0.929,0.049473684,0.2,1
6,1585,0.03,TRUE,50,1000,0.827607347,0.946,0.067,0.049317943,0.191489362,0
3,1669,0.02,TRUE,5,1000,0.898626907,0.971,0.048,0.049331963,0.185185185,0
5,1759,0.03,TRUE,5,1000,0.921602071,0.927,0.821,0.195931478,0.060606061,0
8,1659,0.04,TRUE,50,1000,0.794522292,0.922,0.091,0.049837486,0.194805195,0
2,1573,0.01,TRUE,50,1000,0.841156301,0.841,0.177,0.049939099,0.195530726,0
1,1678,0.01,TRUE,5,1000,0.917215653,0.975,0.048,0.049281314,0.192307692,0
7,1667,0.04,TRUE,5,1000,0.904429034,0.958,0.935,0.04916318,0.204545455,1
3,1670,0.02,TRUE,5,1000,0.897761993,0.97,0.047,0.049433574,0.172413793,0
6,1586,0.03,TRUE,50,1000,0.828755143,0.946,0.076,0.049682875,0.185185185,0
4,1653,0.02,TRUE,50,1000,0.832414164,0.946,0.063,0.049630412,0.188679245,0
8,1660,0.04,TRUE,50,1000,0.795345411,0.923,0.096,0.04989154,0.192307692,0
2,1574,0.01,TRUE,50,1000,0.840853172,0.855,0.155,0.049940547,0.194968553,0
5,1760,0.03,TRUE,5,1000,0.921566711,0.919,0.818,0.197411003,0.02739726,0
1,1679,0.01,TRUE,5,1000,0.918144339,0.976,0.047,0.049230769,0.2,0
3,1671,0.02,TRUE,5,1000,0.898621127,0.968,0.05,0.049484536,0.2,0
7,1668,0.04,TRUE,5,1000,0.904623164,0.964,0.939,0.049060543,0.214285714,1
4,1654,0.02,TRUE,50,1000,0.831751256,0.944,0.073,0.049682875,0.185185185,0
6,1587,0.03,TRUE,50,1000,0.829715262,0.947,0.067,0.049682875,0.185185185,0
8,1661,0.04,TRUE,50,1000,0.794535958,0.927,0.092,0.049837486,0.194805195,0
2,1575,0.01,TRUE,50,1000,0.840518734,0.869,0.152,0.049122807,0.2,0
5,1761,0.03,TRUE,5,1000,0.919952134,0.905,0.802,0.194776931,0.049382716,0
1,1680,0.01,TRUE,5,1000,0.917509943,0.979,0.039,0.049180328,0.208333333,0
3,1672,0.02,TRUE,5,1000,0.900884948,0.967,0.053,0.049586777,0.1875,0
7,1669,0.04,TRUE,5,1000,0.903927269,0.965,0.951,0.049792531,0.194444444,1
4,1655,0.02,TRUE,50,1000,0.83150768,0.946,0.073,0.049788136,0.196428571,0
6,1588,0.03,TRUE,50,1000,0.830863233,0.949,0.07,0.049630412,0.188679245,0
8,1662,0.04,TRUE,50,1000,0.794748814,0.932,0.095,0.049622438,0.191780822,0
2,1576,0.01,TRUE,50,1000,0.841787135,0.885,0.145,0.049482163,0.198473282,0
5,1762,0.03,TRUE,5,1000,0.921135052,0.898,0.812,0.196685083,0.042105263,0
1,1681,0.01,TRUE,5,1000,0.917543854,0.977,0.042,0.049029622,0.19047619,0
3,1673,0.02,TRUE,5,1000,0.901723374,0.97,0.055,0.049638056,0.181818182,0
7,1670,0.04,TRUE,5,1000,0.903596302,0.968,0.947,0.049740933,0.2,1
4,1656,0.02,TRUE,50,1000,0.831361495,0.951,0.073,0.049682875,0.185185185,0
6,1589,0.03,TRUE,50,1000,0.830770242,0.954,0.075,0.049525817,0.196078431,0
8,1663,0.04,TRUE,50,1000,0.795900487,0.93,0.088,0.049356223,0.191176471,0
5,1763,0.03,TRUE,5,1000,0.921545606,0.896,0.791,0.191536748,0.058823529,0
2,1577,0.01,TRUE,50,1000,0.841825704,0.899,0.122,0.049717514,0.2,0
1,1682,0.01,TRUE,5,1000,0.917034171,0.972,0.048,0.04912999,0.173913043,0
3,1674,0.02,TRUE,5,1000,0.901056726,0.968,0.05,0.049484536,0.2,0
4,1657,0.02,TRUE,50,1000,0.832250017,0.955,0.07,0.049421661,0.183673469,0
7,1671,0.04,TRUE,5,1000,0.902864691,0.966,0.945,0.049586777,0.1875,1
8,1664,0.04,TRUE,50,1000,0.796792209,0.935,0.086,0.049462366,0.2,0
6,1590,0.03,TRUE,50,1000,0.830712205,0.954,0.065,0.049266247,0.195652174,0
5,1764,0.03,TRUE,5,1000,0.920197015,0.887,0.784,0.193080357,0.048076923,0
2,1578,0.01,TRUE,50,1000,0.842925094,0.91,0.114,0.04894327,0.198019802,0
3,1675,0.02,TRUE,5,1000,0.902158802,0.972,0.056,0.049586777,0.1875,0
4,1658,0.02,TRUE,50,1000,0.831701012,0.956,0.069,0.04921466,0.2,0
1,1683,0.01,TRUE,5,1000,0.917698756,0.973,0.047,0.049382716,0.178571429,0
8,1665,0.04,TRUE,50,1000,0.798168905,0.933,0.092,0.049197861,0.2,0
7,1672,0.04,TRUE,5,1000,0.90181119,0.964,0.947,0.050724638,0.176470588,1
6,1591,0.03,TRUE,50,1000,0.830300834,0.949,0.065,0.049266247,0.195652174,0
5,1765,0.03,TRUE,5,1000,0.91666286,0.88,0.76,0.18940248,0.07079646,0
3,1676,0.02,TRUE,5,1000,0.90313469,0.972,0.046,0.049382716,0.214285714,0
2,1579,0.01,TRUE,50,1000,0.844743428,0.923,0.102,0.049450549,0.2,0
1,1684,0.01,TRUE,5,1000,0.918155038,0.972,0.05,0.049331963,0.185185185,0
7,1673,0.04,TRUE,5,1000,0.902354638,0.964,0.953,0.049792531,0.194444444,1
4,1659,0.02,TRUE,50,1000,0.830745984,0.955,0.067,0.04916318,0.181818182,0
6,1592,0.03,TRUE,50,1000,0.830723437,0.949,0.067,0.049525817,0.196078431,0
8,1666,0.04,TRUE,50,1000,0.799937689,0.937,0.082,0.049303323,0.194029851,0
3,1677,0.02,TRUE,5,1000,0.904733689,0.973,0.042,0.049382716,0.178571429,0
5,1766,0.03,TRUE,5,1000,0.917371593,0.898,0.825,0.0625,0.166666667,1
2,1580,0.01,TRUE,50,1000,0.845112169,0.924,0.091,0.049837486,0.194805195,0
7,1674,0.04,TRUE,5,1000,0.902109701,0.962,0.942,0.050829876,0.166666667,1
1,1685,0.01,TRUE,5,1000,0.917567415,0.972,0.051,0.049382716,0.178571429,0
4,1660,0.02,TRUE,50,1000,0.83157166,0.956,0.068,0.04921466,0.2,0
6,1593,0.03,TRUE,50,1000,0.831266143,0.95,0.069,0.049525817,0.196078431,0
8,1667,0.04,TRUE,50,1000,0.799623728,0.934,0.085,0.04909285,0.19047619,0
3,1678,0.02,TRUE,5,1000,0.905021173,0.973,0.045,0.049331963,0.185185185,0
5,1767,0.03,TRUE,5,1000,0.919839939,0.912,0.861,0.055679287,0.18627451,1
7,1675,0.04,TRUE,5,1000,0.901609891,0.966,0.943,0.04989605,0.184210526,1
2,1581,0.01,TRUE,50,1000,0.845841991,0.933,0.09,0.04978355,0.197368421,0
1,1686,0.01,TRUE,5,1000,0.917302743,0.971,0.054,0.049382716,0.178571429,0
4,1661,0.02,TRUE,50,1000,0.832486518,0.956,0.065,0.04916318,0.181818182,0
6,1594,0.03,TRUE,50,1000,0.830449608,0.951,0.074,0.049473684,0.2,0
5,1768,0.03,TRUE,5,1000,0.921211173,0.929,0.882,0.050438596,0.215909091,1
3,1679,0.02,TRUE,5,1000,0.905292868,0.974,0.051,0.049331963,0.185185185,0
8,1668,0.04,TRUE,50,1000,0.797930911,0.932,0.086,0.049250535,0.196969697,0
2,1582,0.01,TRUE,50,1000,0.846836709,0.934,0.083,0.049303323,0.194029851,0
1,1687,0.01,TRUE,5,1000,0.91698542,0.973,0.049,0.049433574,0.206896552,0
7,1676,0.04,TRUE,5,1000,0.902242763,0.965,0.948,0.049689441,0.176470588,1
4,1662,0.02,TRUE,50,1000,0.832968359,0.951,0.063,0.04916318,0.181818182,0
6,1595,0.03,TRUE,50,1000,0.82996074,0.946,0.075,0.049421661,0.183673469,0
5,1769,0.03,TRUE,5,1000,0.920511415,0.919,0.835,0.198062433,0.042253521,0
1,1688,0.01,TRUE,5,1000,0.917941525,0.976,0.048,0.049331963,0.185185185,0
7,1677,0.04,TRUE,5,1000,0.902119466,0.967,0.944,0.049740933,0.2,1
2,1583,0.01,TRUE,50,1000,0.846792066,0.933,0.085,0.049250535,0.196969697,0
3,1680,0.02,TRUE,5,1000,0.90383053,0.948,0.128,0.199178645,0.038461538,1
8,1669,0.04,TRUE,50,1000,0.798596644,0.933,0.086,0.049356223,0.191176471,0
4,1663,0.02,TRUE,50,1000,0.832707119,0.952,0.066,0.049421661,0.183673469,0
6,1596,0.03,TRUE,50,1000,0.830175312,0.948,0.08,0.049682875,0.185185185,0
5,1770,0.03,TRUE,5,1000,0.917892265,0.903,0.817,0.198041349,0.037037037,0
1,1689,0.01,TRUE,5,1000,0.917634944,0.977,0.046,0.049180328,0.166666667,0
8,1670,0.04,TRUE,50,1000,0.798501111,0.937,0.084,0.049303323,0.194029851,0
7,1678,0.04,TRUE,5,1000,0.903967561,0.971,0.939,0.049638056,0.181818182,1
2,1584,0.01,TRUE,50,1000,0.847386007,0.936,0.087,0.049303323,0.194029851,0
3,1681,0.02,TRUE,5,1000,0.902673775,0.935,0.151,0.196202532,0.076923077,1
4,1664,0.02,TRUE,50,1000,0.832090199,0.951,0.065,0.049369748,0.1875,0
6,1597,0.03,TRUE,50,1000,0.829650776,0.954,0.075,0.049578059,0.192307692,0
1,1690,0.01,TRUE,5,1000,0.917813439,0.977,0.047,0.04912999,0.173913043,0
5,1771,0.03,TRUE,5,1000,0.91924401,0.918,0.873,0.052048726,0.206185567,1
7,1679,0.04,TRUE,5,1000,0.903290772,0.969,0.945,0.05046344,0.172413793,1
2,1585,0.01,TRUE,50,1000,0.847275973,0.936,0.081,0.049145299,0.1875,0
3,1682,0.02,TRUE,5,1000,0.90232945,0.915,0.162,0.198930481,0.030769231,1
8,1671,0.04,TRUE,50,1000,0.79869109,0.932,0.079,0.04909285,0.19047619,0
4,1665,0.02,TRUE,50,1000,0.831398629,0.949,0.065,0.049421661,0.183673469,0
6,1598,0.03,TRUE,50,1000,0.830763329,0.951,0.07,0.049266247,0.195652174,0
1,1691,0.01,TRUE,5,1000,0.918239201,0.978,0.039,0.04912999,0.173913043,0
5,1772,0.03,TRUE,5,1000,0.919792627,0.928,0.897,0.052287582,0.182926829,1
7,1680,0.04,TRUE,5,1000,0.904087855,0.969,0.936,0.049535604,0.193548387,1
8,1672,0.04,TRUE,50,1000,0.799118047,0.936,0.088,0.049356223,0.191176471,0
2,1586,0.01,TRUE,50,1000,0.848496739,0.94,0.085,0.049145299,0.1875,0
3,1683,0.02,TRUE,5,1000,0.900561056,0.905,0.196,0.195628415,0.035294118,1
4,1666,0.02,TRUE,50,1000,0.831442645,0.949,0.067,0.049525817,0.196078431,0
6,1599,0.03,TRUE,50,1000,0.831178517,0.953,0.07,0.049421661,0.183673469,0
1,1692,0.01,TRUE,5,1000,0.918003326,0.978,0.037,0.049079755,0.181818182,0
5,1773,0.03,TRUE,5,1000,0.920199743,0.939,0.902,0.050646552,0.194444444,1
7,1681,0.04,TRUE,5,1000,0.903404998,0.971,0.944,0.049535604,0.193548387,1
2,1587,0.01,TRUE,50,1000,0.848602257,0.94,0.074,0.05,0.2,0
8,1673,0.04,TRUE,50,1000,0.79988099,0.935,0.081,0.049145299,0.1875,0
3,1684,0.02,TRUE,5,1000,0.900155619,0.894,0.194,0.192265193,0.073684211,1
4,1667,0.02,TRUE,50,1000,0.83217737,0.947,0.069,0.049525817,0.196078431,0
1,1693,0.01,TRUE,5,1000,0.917929016,0.979,0.038,0.049079755,0.181818182,0
6,1600,0.03,TRUE,50,1000,0.830217725,0.95,0.072,0.049317943,0.191489362,0
5,1774,0.03,TRUE,5,1000,0.921723379,0.949,0.915,0.048988285,0.196721311,1
8,1674,0.04,TRUE,50,1000,0.800106704,0.935,0.082,0.049197861,0.2,0
2,1588,0.01,TRUE,50,1000,0.849751211,0.945,0.078,0.05,0.2,0
7,1682,0.04,TRUE,5,1000,0.903553893,0.971,0.947,0.049433574,0.206896552,1
4,1668,0.02,TRUE,50,1000,0.832508019,0.95,0.074,0.049630412,0.188679245,0
3,1685,0.02,TRUE,5,1000,0.900564311,0.905,0.147,0.05704698,0.179245283,0
6,1601,0.03,TRUE,50,1000,0.829226928,0.948,0.07,0.049473684,0.2,0
1,1694,0.01,TRUE,5,1000,0.917906117,0.98,0.047,0.049029622,0.19047619,0
5,1775,0.03,TRUE,5,1000,0.921486743,0.955,0.927,0.049525817,0.196078431,1
8,1675,0.04,TRUE,50,1000,0.800813816,0.941,0.085,0.049197861,0.2,0
7,1683,0.04,TRUE,5,1000,0.904252088,0.973,0.953,0.049433574,0.206896552,1
2,1589,0.01,TRUE,50,1000,0.850494766,0.942,0.076,0.04973545,0.2,0
4,1669,0.02,TRUE,50,1000,0.832589681,0.953,0.068,0.049473684,0.2,0
3,1686,0.02,TRUE,5,1000,0.902560586,0.92,0.119,0.048618785,0.210526316,0
1,1695,0.01,TRUE,5,1000,0.918458554,0.98,0.039,0.048979592,0.2,0
6,1602,0.03,TRUE,50,1000,0.829702106,0.949,0.07,0.049578059,0.192307692,0
7,1684,0.04,TRUE,5,1000,0.905446805,0.974,0.949,0.049331963,0.185185185,1
5,1776,0.03,TRUE,5,1000,0.922484046,0.96,0.93,0.05026178,0.177777778,1
2,1590,0.01,TRUE,50,1000,0.850247424,0.949,0.079,0.049893843,0.189655172,0
8,1676,0.04,TRUE,50,1000,0.802114567,0.937,0.081,0.049946865,0.186440678,0
3,1687,0.02,TRUE,5,1000,0.903426436,0.924,0.105,0.054347826,0.1625,0
4,1670,0.02,TRUE,50,1000,0.832108368,0.949,0.061,0.049317943,0.191489362,0
1,1696,0.01,TRUE,5,1000,0.918567734,0.978,0.041,0.05,0.15,0
6,1603,0.03,TRUE,50,1000,0.829252068,0.947,0.071,0.049525817,0.196078431,0
5,1777,0.03,TRUE,5,1000,0.922028307,0.964,0.942,0.05,0.2,1
7,1685,0.04,TRUE,5,1000,0.904656771,0.974,0.953,0.049281314,0.192307692,1
8,1677,0.04,TRUE,50,1000,0.802787652,0.912,0.148,0.199573106,0.047619048,1
2,1591,0.01,TRUE,50,1000,0.85114419,0.952,0.074,0.049525817,0.196078431,0
4,1671,0.02,TRUE,50,1000,0.830480422,0.946,0.065,0.049525817,0.196078431,0
3,1688,0.02,TRUE,5,1000,0.903706927,0.934,0.101,0.048701299,0.210526316,0
6,1604,0.03,TRUE,50,1000,0.830480751,0.95,0.067,0.049630412,0.188679245,0
1,1697,0.01,TRUE,5,1000,0.917522017,0.979,0.044,0.049079755,0.181818182,0
5,1778,0.03,TRUE,5,1000,0.922145465,0.963,0.944,0.050829876,0.166666667,1
7,1686,0.04,TRUE,5,1000,0.905220619,0.974,0.953,0.049281314,0.192307692,1
8,1678,0.04,TRUE,50,1000,0.798983307,0.875,0.171,0.199561404,0.045454545,1
3,1689,0.02,TRUE,5,1000,0.904003273,0.941,0.089,0.051391863,0.166666667,0
4,1672,0.02,TRUE,50,1000,0.830395457,0.948,0.07,0.049682875,0.185185185,0
2,1592,0.01,TRUE,50,1000,0.851540769,0.952,0.073,0.049369748,0.1875,0
1,1698,0.01,TRUE,5,1000,0.917568688,0.98,0.041,0.049029622,0.19047619,0
6,1605,0.03,TRUE,50,1000,0.830496123,0.948,0.074,0.049473684,0.2,0
7,1687,0.04,TRUE,5,1000,0.903815234,0.976,0.954,0.049281314,0.192307692,1
5,1779,0.03,TRUE,5,1000,0.923420324,0.967,0.939,0.049844237,0.189189189,1
8,1679,0.04,TRUE,50,1000,0.797441425,0.833,0.212,0.2,0.048,1
4,1673,0.02,TRUE,50,1000,0.831061267,0.952,0.077,0.049578059,0.192307692,0
1,1699,0.01,TRUE,5,1000,0.91767673,0.981,0.041,0.05,0.2,0
3,1690,0.02,TRUE,5,1000,0.905284503,0.95,0.078,0.051009564,0.186440678,0
5,1780,0.03,TRUE,5,1000,0.923117497,0.969,0.941,0.049638056,0.181818182,1
6,1606,0.03,TRUE,50,1000,0.830114055,0.949,0.068,0.049578059,0.192307692,0
2,1593,0.01,TRUE,50,1000,0.853534053,0.954,0.064,0.049369748,0.1875,0
7,1688,0.04,TRUE,5,1000,0.90322576,0.978,0.961,0.049180328,0.166666667,1
8,1680,0.04,TRUE,50,1000,0.797419594,0.808,0.255,0.199279712,0.047904192,1
4,1674,0.02,TRUE,50,1000,0.830410652,0.952,0.071,0.049369748,0.1875,0
5,1781,0.03,TRUE,5,1000,0.92320883,0.969,0.951,0.049535604,0.193548387,1
1,1700,0.01,TRUE,5,1000,0.917734506,0.98,0.044,0.049949032,0.210526316,0
6,1607,0.03,TRUE,50,1000,0.830766628,0.951,0.064,0.049525817,0.196078431,0
2,1594,0.01,TRUE,50,1000,0.85394997,0.952,0.066,0.049266247,0.195652174,0
3,1691,0.02,TRUE,5,1000,0.907588934,0.957,0.065,0.051578947,0.16,0
7,1689,0.04,TRUE,5,1000,0.904316068,0.982,0.952,0.049079755,0.181818182,1
4,1675,0.02,TRUE,50,1000,0.832428245,0.955,0.066,0.049369748,0.1875,0
5,1782,0.03,TRUE,5,1000,0.924561492,0.972,0.949,0.049535604,0.193548387,1
8,1681,0.04,TRUE,50,1000,0.797981591,0.783,0.26,0.199257426,0.046875,1
6,1608,0.03,TRUE,50,1000,0.831633558,0.954,0.069,0.049421661,0.183673469,0
1,1701,0.01,TRUE,5,1000,0.919027784,0.98,0.046,0.05,0.2,0
2,1595,0.01,TRUE,50,1000,0.853330105,0.947,0.063,0.049369748,0.1875,0
3,1692,0.02,TRUE,5,1000,0.90848137,0.962,0.067,0.049111808,0.186046512,0
7,1690,0.04,TRUE,5,1000,0.904031534,0.979,0.959,0.049898167,0.166666667,1
5,1783,0.03,TRUE,5,1000,0.924868471,0.975,0.955,0.049382716,0.178571429,1
8,1682,0.04,TRUE,50,1000,0.796611596,0.757,0.282,0.199233716,0.046082949,1
4,1676,0.02,TRUE,50,1000,0.833251807,0.951,0.075,0.04921466,0.2,0
6,1609,0.03,TRUE,50,1000,0.830380587,0.931,0.149,0.199161426,0.043478261,1
3,1693,0.02,TRUE,5,1000,0.909533578,0.964,0.062,0.04989605,0.184210526,0
1,1702,0.01,TRUE,5,1000,0.918706084,0.978,0.045,0.05,0.2,0
2,1596,0.01,TRUE,50,1000,0.853525023,0.941,0.068,0.049630412,0.188679245,0
7,1691,0.04,TRUE,5,1000,0.905107647,0.978,0.964,0.049029622,0.19047619,1
5,1784,0.03,TRUE,5,1000,0.926130485,0.978,0.95,0.049230769,0.2,1
8,1683,0.04,TRUE,50,1000,0.794478992,0.733,0.315,0.199471598,0.049382716,1
4,1677,0.02,TRUE,50,1000,0.833594813,0.95,0.074,0.049421661,0.183673469,0
3,1694,0.02,TRUE,5,1000,0.910019867,0.965,0.059,0.049792531,0.194444444,0
1,1703,0.01,TRUE,5,1000,0.918350119,0.977,0.041,0.049079755,0.181818182,0
6,1610,0.03,TRUE,50,1000,0.830884487,0.911,0.167,0.199785177,0.043478261,1
5,1785,0.03,TRUE,5,1000,0.925921938,0.972,0.957,0.050102249,0.136363636,1
2,1597,0.01,TRUE,50,1000,0.855192846,0.941,0.077,0.049946865,0.186440678,0
7,1692,0.04,TRUE,5,1000,0.904564151,0.975,0.956,0.049079755,0.181818182,1
8,1684,0.04,TRUE,50,1000,0.796679108,0.717,0.333,0.199181446,0.048689139,1
3,1695,0.02,TRUE,5,1000,0.910827059,0.967,0.064,0.049740933,0.2,0
1,1704,0.01,TRUE,5,1000,0.91771427,0.977,0.049,0.04912999,0.173913043,0
4,1678,0.02,TRUE,50,1000,0.834443383,0.951,0.065,0.049473684,0.2,0
6,1611,0.03,TRUE,50,1000,0.829945043,0.882,0.189,0.199780461,0.04494382,1
5,1786,0.03,TRUE,5,1000,0.926636894,0.972,0.95,0.050411523,0.142857143,1
7,1693,0.04,TRUE,5,1000,0.904254871,0.974,0.956,0.049230769,0.2,1
2,1598,0.01,TRUE,50,1000,0.856298002,0.946,0.082,0.049946865,0.186440678,0
8,1685,0.04,TRUE,50,1000,0.793489072,0.694,0.353,0.19944212,0.049469965,1
3,1696,0.02,TRUE,5,1000,0.910876201,0.968,0.057,0.049638056,0.181818182,0
1,1705,0.01,TRUE,5,1000,0.916945316,0.977,0.041,0.04912999,0.173913043,0
4,1679,0.02,TRUE,50,1000,0.834572304,0.951,0.073,0.049421661,0.183673469,0
6,1612,0.03,TRUE,50,1000,0.828484656,0.856,0.206,0.199546485,0.042372881,1
5,1787,0.03,TRUE,5,1000,0.928258815,0.974,0.953,0.049382716,0.178571429,1
7,1694,0.04,TRUE,5,1000,0.903351349,0.972,0.953,0.049281314,0.192307692,1
2,1599,0.01,TRUE,50,1000,0.855872005,0.953,0.07,0.049682875,0.185185185,0
8,1686,0.04,TRUE,50,1000,0.791634412,0.67,0.362,0.19740634,0.052287582,1
3,1697,0.02,TRUE,5,1000,0.91240999,0.97,0.05,0.049586777,0.1875,0
1,1706,0.01,TRUE,5,1000,0.916107519,0.977,0.051,0.04912999,0.173913043,0
4,1680,0.02,TRUE,50,1000,0.834161161,0.947,0.068,0.049421661,0.183673469,0
5,1788,0.03,TRUE,5,1000,0.928506591,0.978,0.955,0.049281314,0.192307692,1
6,1613,0.03,TRUE,50,1000,0.828543663,0.866,0.146,0.049065421,0.194444444,0
7,1695,0.04,TRUE,5,1000,0.905050363,0.972,0.942,0.049382716,0.178571429,1
2,1600,0.01,TRUE,50,1000,0.855457789,0.951,0.066,0.049317943,0.191489362,0
3,1698,0.02,TRUE,5,1000,0.912621306,0.973,0.051,0.049484536,0.2,0
1,1707,0.01,TRUE,5,1000,0.917592603,0.981,0.039,0.04912999,0.173913043,0
8,1687,0.04,TRUE,50,1000,0.790065457,0.668,0.386,0.198507463,0.048484848,1
4,1681,0.02,TRUE,50,1000,0.834639505,0.947,0.066,0.049630412,0.188679245,0
5,1789,0.03,TRUE,5,1000,0.929511414,0.981,0.956,0.049079755,0.181818182,1
7,1696,0.04,TRUE,5,1000,0.904456619,0.969,0.947,0.049382716,0.214285714,1
6,1614,0.03,TRUE,50,1000,0.829698628,0.879,0.133,0.04965358,0.194029851,0
3,1699,0.02,TRUE,5,1000,0.912520049,0.975,0.052,0.049331963,0.222222222,0
2,1601,0.01,TRUE,50,1000,0.856565124,0.952,0.064,0.049421661,0.183673469,0
1,1708,0.01,TRUE,5,1000,0.917749773,0.979,0.038,0.049949032,0.157894737,0
4,1682,0.02,TRUE,50,1000,0.833979543,0.949,0.071,0.049630412,0.188679245,0
8,1688,0.04,TRUE,50,1000,0.786616556,0.65,0.393,0.196107784,0.051204819,1
5,1790,0.03,TRUE,5,1000,0.9294604,0.982,0.965,0.049949032,0.157894737,1
7,1697,0.04,TRUE,5,1000,0.904629543,0.97,0.943,0.049535604,0.193548387,1
6,1615,0.03,TRUE,50,1000,0.831274166,0.897,0.129,0.048919226,0.198347107,0
3,1700,0.02,TRUE,5,1000,0.913110891,0.974,0.044,0.049230769,0.2,0
1,1709,0.01,TRUE,5,1000,0.917563056,0.979,0.046,0.049029622,0.19047619,0
2,1602,0.01,TRUE,50,1000,0.857510398,0.955,0.061,0.049369748,0.1875,0
4,1683,0.02,TRUE,50,1000,0.835375,0.95,0.062,0.049525817,0.196078431,0
5,1791,0.03,TRUE,5,1000,0.930399771,0.979,0.958,0.049898167,0.166666667,1
8,1689,0.04,TRUE,50,1000,0.786136324,0.637,0.414,0.195384615,0.051428571,1
7,1698,0.04,TRUE,5,1000,0.903103776,0.971,0.948,0.049484536,0.2,1
6,1616,0.03,TRUE,50,1000,0.831457205,0.906,0.112,0.049052397,0.194174757,0
3,1701,0.02,TRUE,5,1000,0.913506372,0.976,0.045,0.049281314,0.192307692,0
2,1603,0.01,TRUE,50,1000,0.856784578,0.956,0.07,0.04921466,0.2,0
1,1710,0.01,TRUE,5,1000,0.917883982,0.979,0.043,0.049029622,0.19047619,0
4,1684,0.02,TRUE,50,1000,0.836386228,0.953,0.07,0.049473684,0.2,0
5,1792,0.03,TRUE,5,1000,0.929937088,0.975,0.958,0.049029622,0.19047619,1
7,1699,0.04,TRUE,5,1000,0.90439841,0.974,0.947,0.049433574,0.172413793,1
8,1690,0.04,TRUE,50,1000,0.784398144,0.63,0.437,0.186813187,0.063360882,1
3,1702,0.02,TRUE,5,1000,0.913802551,0.978,0.042,0.049180328,0.166666667,0
6,1617,0.03,TRUE,50,1000,0.832230021,0.909,0.109,0.049668874,0.191489362,0
1,1711,0.01,TRUE,5,1000,0.918587264,0.982,0.046,0.049029622,0.19047619,0
2,1604,0.01,TRUE,50,1000,0.855215541,0.959,0.061,0.04916318,0.181818182,0
5,1793,0.03,TRUE,5,1000,0.929328765,0.975,0.947,0.05025641,0.16,1
7,1700,0.04,TRUE,5,1000,0.904699052,0.975,0.956,0.049281314,0.192307692,1
4,1685,0.02,TRUE,50,1000,0.837435934,0.952,0.066,0.049317943,0.191489362,0
8,1691,0.04,TRUE,50,1000,0.782610477,0.621,0.426,0.192063492,0.056756757,1
3,1703,0.02,TRUE,5,1000,0.914537171,0.978,0.037,0.049079755,0.181818182,0
6,1618,0.03,TRUE,50,1000,0.831866709,0.913,0.109,0.04950495,0.197802198,0
1,1712,0.01,TRUE,5,1000,0.918898647,0.982,0.04,0.049898167,0.166666667,0
5,1794,0.03,TRUE,5,1000,0.927893516,0.974,0.952,0.049230769,0.2,1
7,1701,0.04,TRUE,5,1000,0.905278084,0.976,0.951,0.05025641,0.16,1
2,1605,0.01,TRUE,50,1000,0.854639692,0.958,0.062,0.049009385,0.195121951,0
4,1686,0.02,TRUE,50,1000,0.836815679,0.95,0.068,0.049369748,0.1875,0
8,1692,0.04,TRUE,50,1000,0.783679236,0.618,0.447,0.191626409,0.055408971,1
3,1704,0.02,TRUE,5,1000,0.914654556,0.979,0.051,0.049079755,0.181818182,0
6,1619,0.03,TRUE,50,1000,0.830831155,0.921,0.098,0.049288061,0.195402299,0
1,1713,0.01,TRUE,5,1000,0.919475289,0.976,0.041,0.049898167,0.166666667,0
5,1795,0.03,TRUE,5,1000,0.928399652,0.976,0.959,0.049281314,0.192307692,1
7,1702,0.04,TRUE,5,1000,0.905491291,0.973,0.948,0.049180328,0.208333333,1
2,1606,0.01,TRUE,50,1000,0.854702242,0.959,0.061,0.049060543,0.19047619,0
4,1687,0.02,TRUE,50,1000,0.837382261,0.954,0.069,0.049473684,0.2,0
8,1693,0.04,TRUE,50,1000,0.783514759,0.619,0.533,0.155339806,0.078534031,1
3,1705,0.02,TRUE,5,1000,0.914241711,0.976,0.04,0.049029622,0.19047619,0
6,1620,0.03,TRUE,50,1000,0.829583789,0.926,0.096,0.049945711,0.189873418,0
5,1796,0.03,TRUE,5,1000,0.928751111,0.977,0.951,0.049180328,0.166666667,1
